ensembl,TCGA-BC-A10Q-11A-11R,TCGA-BC-A10R-11A-11R,TCGA-BC-A10T-11A-11R,TCGA-BC-A10U-11A-11R,TCGA-BC-A10W-11A-11R,TCGA-BC-A10X-11A-11R,TCGA-BC-A10Y-11A-11R,TCGA-BC-A10Z-11A-11R,TCGA-BC-A110-11A-11R,TCGA-BC-A216-11A-11R,TCGA-BD-A2L6-11A-21R,TCGA-BD-A3EP-11A-12R,TCGA-DD-A113-11A-12R,TCGA-DD-A114-11A-12R,TCGA-DD-A116-11A-12R,TCGA-DD-A118-11A-11R,TCGA-DD-A119-11A-11R,TCGA-DD-A11A-11A-11R,TCGA-DD-A11B-11A-11R,TCGA-DD-A11C-11A-11R,TCGA-DD-A11D-11A-12R,TCGA-DD-A1EB-11A-11R,TCGA-DD-A1EC-11A-11R,TCGA-DD-A1EE-11A-11R,TCGA-DD-A1EG-11A-11R,TCGA-DD-A1EH-11A-11R,TCGA-DD-A1EI-11A-11R,TCGA-DD-A1EJ-11A-11R,TCGA-DD-A1EL-11A-11R,TCGA-DD-A39V-11A-11R,TCGA-DD-A39W-11A-11R,TCGA-DD-A39X-11A-11R,TCGA-DD-A39Z-11A-21R,TCGA-DD-A3A1-11A-11R,TCGA-DD-A3A2-11A-11R,TCGA-DD-A3A3-11A-11R,TCGA-DD-A3A4-11A-11R,TCGA-DD-A3A5-11A-11R,TCGA-DD-A3A6-11A-11R,TCGA-DD-A3A8-11A-11R,TCGA-EP-A12J-11A-11R,TCGA-EP-A26S-11A-12R,TCGA-EP-A3RK-11A-11R,TCGA-ES-A2HT-11A-11R,TCGA-FV-A23B-11A-11R,TCGA-FV-A2QR-11A-11R,TCGA-FV-A3I0-11A-11R,TCGA-FV-A3I1-11A-11R,TCGA-FV-A3R2-11A-11R,TCGA-G3-A3CH-11A-11R
ENSG00000121691.4,209.89202935,233.23887786,143.98952702,172.35755561,171.5858348,232.97351681,161.62259222,89.04400939,206.80019417,142.28898631,89.81309086,231.42122926,139.37901784,198.34082414,228.40340639,255.47760722,172.35699226,115.31518821,156.54877018,220.50985737,196.71726873,223.21565094,116.96642605,116.39821621,186.83154123,165.03185521,263.26423619,152.89045607,210.43294008,159.21060903,260.45050001,153.26813074,88.07876009,85.94610169,201.10161286,145.79579831,90.66950023,172.58401206,145.13807112,184.72857862,183.35411143,198.30234417,204.32627663,113.25521819,169.32869988,81.50380381,194.67389546,236.08784772,100.19373425,247.19275037
ENSG00000122490.17,26.00870732,18.05121876,15.94773018,18.72956789,24.10822041,20.37280089,22.45606564,25.70244672,31.46462462,18.55901308,27.59682757,32.29352399,19.75428277,16.65844091,21.28135575,28.56319055,16.77633031,14.28373493,27.56628601,24.1695971,20.18134862,30.29023279,24.89941535,26.12635764,19.61278233,24.75284461,18.25917024,25.97907395,29.3552753,21.99314488,33.20382413,37.02794038,33.22998727,44.88123813,26.20799214,36.53535729,42.30712411,36.82196032,26.8567353,37.10082565,27.44651828,29.93270827,28.14168174,24.1209877,18.48195008,29.32840021,31.50950976,32.4218213,49.32748947,20.21112517
ENSG00000123179.12,35.14730025,35.02616132,41.77594112,29.21339841,41.63958244,29.13621039,34.20251066,37.26049861,32.60235563,43.64131347,31.49126887,25.75612692,32.04346675,22.59939673,31.31811773,44.96066416,31.29955066,28.17294235,20.19655856,29.09819005,32.24968139,32.5088409,33.14840533,25.75767468,29.99806769,46.77977563,26.55142575,29.347739,25.13813761,31.75151144,38.54661077,34.91414208,34.35958473,52.49915199,43.04109076,45.42556662,41.03233252,42.29773159,67.53401095,25.25178538,21.42289623,42.25876691,32.0167872,26.25266377,27.26110335,30.70929123,27.85233853,31.99404106,47.48228008,32.98161313
ENSG00000123191.12,2.5802774,2.95647432,1.89334113,2.26362966,1.71193293,1.70451288,3.72873388,1.65839264,1.3872883,2.07629186,2.47001258,4.07298218,2.49011133,5.44629255,3.78807688,2.58620168,4.36318389,2.76690324,4.67740703,4.94128245,4.06405943,3.95840051,4.60982978,4.58156436,1.88752565,2.0163399,4.84103469,2.30777478,4.51791804,2.41561805,3.66013612,2.9361375,1.95637747,1.22046666,1.91692855,1.58381246,3.60566621,2.93306508,0.96335355,3.89046961,5.40481782,3.75697745,2.5232076,3.57844564,3.63430636,2.03531129,2.5487845,3.68619182,2.77757433,4.04604614
ENSG00000123349.12,28.87815933,23.81903792,27.85452115,26.96621392,36.71260429,25.92786744,31.23500663,33.72271138,25.97965579,25.20178562,49.12174803,24.22508487,23.75677513,30.31716906,30.50102548,44.73182108,21.67308158,26.07485991,23.77388275,24.254231,29.16848655,20.00643089,27.158456800000003,27.33410844,33.48643623,34.8278998,25.90458495,30.53666713,29.07419557,26.80557272,25.71562964,31.09492266,29.62786622,68.5211868,36.77676633,50.08375118,43.19540103,26.35915995,41.83553619,24.56930469,24.32427866,32.52760022,25.76404418,34.83712833,37.61365322,43.19610003,21.36955705,24.00812765,43.89147120000001,27.06238517
ENSG00000123453.15,37.34405751,28.87350572,32.06051499,29.71279206,26.50598239,35.60082024,36.83048698,22.20283674,34.286775899999995,24.65852508,22.16207745,37.77415782,35.16088448,21.46857046,36.25392848,28.93727458,30.57627057,24.64326761,36.03917007,48.83040019,36.27907534,44.13897995,32.14423641,39.52692026,33.51526677,31.853937,36.11852793,23.6647725,25.33201146,32.50535859,53.70130999,31.14547351,31.76151479,24.41575602,36.50809677,37.4712039,35.3890235,46.88550537,41.68001286,62.27502962,42.52597134,42.00047704,48.78420608,13.32323191,25.59990457,21.81328892,43.20744454,45.34231768,43.58724929,34.81567592
ENSG00000123545.5,5.59771881,6.23482617,6.47202143,7.52255827,8.69648448,4.58406595,4.67923301,10.12490573,10.22903179,4.43833045,5.15731647,5.66429989,4.10584441,5.4841019,3.31575614,5.55780221,4.10524496,7.49659307,3.01770038,3.34514625,5.31614975,4.40708233,2.43418646,3.82429108,4.29642453,5.94808782,3.51783625,7.42487618,5.52196521,4.31089652,3.14824102,3.87198227,4.72835781,5.54057279,4.67505778,7.17431864,8.10824203,5.18871895,4.49555916,3.69990513,4.80032228,3.66238345,3.19717416,8.57493957,4.02788193,6.05265489,6.40290787,3.38288918,6.63402319,4.02541456
ENSG00000123843.11,48.33368005,45.49142216,59.50821332,52.79549146,68.69719448,58.7429456,61.33842752,92.09971736,72.69032445,71.49053988,45.47572595,52.32132356,62.40444745,43.44170533,61.76663292,75.30546635,78.91152557,90.73427191,47.24124485,57.34828015,54.81477503,50.88705951,91.49197128,76.16130093,56.27813477,56.65523220000001,53.63177809,61.66139568,44.81412021,85.37638202,50.407894,70.68933306,70.1095363,97.3815863,71.37970541,75.54633175,76.17920406,79.15214467,54.2943805,36.63710973,35.95193263,53.84513326,49.46646055,62.49938302,52.49155938,43.60511631,54.83248597,61.49272054,85.85946357,45.23358057
ENSG00000124253.10,355.08508484,388.12946018,69.16151113,364.50800177,434.48463625,454.77119553,215.84066432,232.51268696,322.94760327,598.64885089,250.53067445,212.94037907,398.90002135,353.65582872,242.50556380000003,186.37923736,252.01952947,159.13974561,348.68066094,294.08559372,514.52099319,242.90305968,292.3108346,458.11039289,270.25962656,299.07151452,433.91792951,274.81394555,253.07999472,474.1202796,421.87140639,185.34002663,284.06563564,246.43002747,707.42066814,125.57253201,104.11123122,432.93060226,308.14648677,229.13095516,325.63262826,223.1770523,279.68856284,96.05879899,195.5775827,249.3218871,371.47405153,440.83859977,135.42920431,534.72307903
ENSG00000124370.9,9.82833064,10.24894429,9.03650687,8.7520509,7.82316805,9.21702194,8.91142141,8.23194602,8.95282607,9.470640800000002,9.32345415,6.47502435,7.13378642,5.91944348,9.3197201,15.16620558,5.7711090999999985,6.13092808,7.57243009,7.238712299999999,10.03247569,8.94797472,8.083077000000001,8.70318859,8.3306828,8.25809992,7.59141473,10.61719395,8.95409221,9.38279719,10.62051649,10.34628764,7.77430842,8.03648333,13.53998941,8.94143852,9.33491862,9.1617193,6.55118776,5.64811602,5.84142159,8.49977918,8.01668483,6.29318531,9.1137265,8.81980508,7.19960241,11.30559712,11.48120733,7.52238241
ENSG00000124839.11,10.82603046,14.90104207,10.92540569,13.51567855,16.47702636,10.48808568,16.80424295,26.73061815,13.93502658,9.70248797,15.86238431,13.376806599999998,17.32009898,15.30537358,19.28612532,17.56145088,12.12095019,7.76215901,16.77679628,16.05277528,16.4770215,16.73765845,13.55555118,15.84771017,17.78401965,17.20932365,14.10562431,14.02880925,17.87755424,19.17881257,21.94915913,17.27393179,14.10635357,28.723909000000006,20.87838205,18.66503277,21.22147369,18.59829535,13.96938407,18.40685939,8.71968988,17.30094103,15.96981144,15.96326665,17.52522454,17.58452648,15.9731693,17.47736268,25.23794295,16.68902308
ENSG00000125149.10,6.35299767,5.05171382,3.44578565,4.71320711,3.3340121,5.26036976,6.03511636,4.27535668,3.82095167,4.60493232,5.15338158,6.29236939,4.29330131,6.92350561,5.40463378,4.31531236,5.53314339,4.23894936,5.29999097,5.45702854,7.4731606,7.47426239,7.2960951,7.10845512,4.85880429,4.46899452,6.43741601,5.3068125,7.04972208,4.12380353,4.73636181,6.00618589,5.77788601,2.35927156,7.05683176,2.19411785,8.58129265,5.06483227,3.24429315,6.84768969,8.30041234,5.28219813,6.74531778,5.81131519,6.27736552,6.27842765,5.55369162,7.52544355,5.28087836,7.02173097
ENSG00000125166.11,97.11028165,76.92241818,74.70955213,91.03966691,111.09265474,96.09935357,83.60105893,49.43157757,68.13836918,65.7412624,71.24175888,86.39539277,97.62023523,97.25155741,76.88196317,91.74090299,79.52962437,69.72515886,80.22680616,86.63008681,85.65092693,118.87565751,70.29947479,72.10488877,51.96594688,131.96682482,145.05670934,105.35393117,90.63312356,63.45688229,87.22990485,96.32784065,76.55163172,75.77954376,84.97020609,96.79422105,67.10559291,81.15623261,95.89940381,95.70677107,135.63142275,73.98583261,109.42631697,52.90818602,60.61816822,71.26437478,86.72740669,95.17275575,104.73987149,123.5081781
ENSG00000125246.14,6.21104582,5.33586687,4.54328518,5.31416845,5.62099845,5.63802756,5.78725734,6.51772102,4.76779709,4.80162292,4.11335756,5.70005359,4.82952659,5.82607989,7.62336398,5.86003221,4.68128533,3.37030203,5.43897632,4.55242196,5.89206838,7.0927105,3.94103808,5.02521514,7.91985078,6.08460335,5.84540756,2.60954552,8.45331673,6.25643771,6.30630948,5.6715147,4.09982384,6.924764,4.77971816,5.34039207,4.00922817,5.65132719,5.28573071,6.87580168,6.77607439,5.07161008,5.92924983,5.69685231,6.65153218,5.51503335,6.11101287,7.31230642,4.66318497,3.10777245
ENSG00000125356.6,61.97435575,64.05229959,68.8733736,74.33432789,88.04209206,60.22406106,68.27509947,58.33882929999999,51.73755037,83.11516168,62.32799781,55.96051645,55.74882041,96.10534152,96.92159611,94.7992944,56.40199781,53.71858217,68.06601445,57.74053379,66.21235239,45.26734238,47.67809749,62.83541254,101.87315997,68.483515,75.37880054,83.62342779999999,86.58747942,77.24591502,62.87283157,76.51121158,66.29667783,132.54615727,82.16744183,76.60660703,66.70564484,61.00569877,94.29092052,83.63506787,65.41802273,81.31574426,58.56119574,98.39089541,72.20997644,81.6768297,51.35520795,49.27110426,83.30489819,68.2257626
ENSG00000125611.14,2.70397833,2.23419868,2.4849158,2.87164015,3.48066083,2.37105558,2.23781224,3.75640677,2.52103389,2.46822945,3.59348895,2.62291751,2.60656236,2.78030511,3.19027002,4.23842088,2.1377749,2.36441519,3.21176171,3.51954697,2.52535187,3.03684651,2.42522755,2.64218801,3.47482475,2.87085149,3.09542131,3.01427757,3.83413999,3.08606866,3.75595662,3.62703004,3.35873287,8.73560204,3.40546612,3.90744281,4.995264700000001,3.97916166,3.94657214,5.10362651,3.42551956,4.49326148,3.14502515,4.02887086,3.00353055,4.22702434,2.27711541,2.6292487,4.91401039,3.33063602
ENSG00000125652.6,25.45286713,19.34846077,28.10342858,28.2085076,37.35837693,20.5838691,38.02047228,36.12508605,35.61176658,22.79835773,21.76696836,33.41627786,28.43915116,18.51696993,30.29435923,43.57645977,26.34581275,22.68449344,30.25730566,29.67815398,27.57498283,30.07352482,22.56122072,26.68557507,37.38585087,29.3164116,35.33077304,32.38239479,28.60019674,29.43122083,38.74140868,31.95412407,25.18593442,77.45742509,40.40305863,70.5822182,69.38624623,40.63185279,60.75044737,46.46497371,33.18692797,54.54556241,41.23343428,29.43927373,24.98516062,34.36294663,36.74959595,33.84421814,73.79764873,31.0030501
ENSG00000125656.7,11.51309347,12.5297974,11.64246745,14.25112016,19.38664381,10.63705646,15.77724875,15.92284644,13.77848474,13.54444236,12.14258721,14.24155954,13.94028044,12.00424373,15.51201869,19.96456653,15.42078136,16.17001617,12.23732803,14.199644,12.52098687,12.45789442,11.76349385,13.27119476,16.21522202,15.45494184,17.3620824,15.10702639,16.82785968,13.39827244,14.75102907,13.97745189,12.46966021,27.39603989,15.81482447,23.98798723,33.20001482,18.84758003,18.21437442,21.42797443,16.47191054,17.02683664,15.54234441,14.09543374,11.81089562,16.50501224,13.49902294,13.40817127,25.22116624,16.43577616
ENSG00000125730.15,1615.6581705,1779.73457953,1404.10865482,1288.75873606,865.78299667,1366.59137052,1942.8594187,1047.59597903,1353.54579349,1354.4261689999996,1372.49302492,1425.62031586,1854.68708721,1488.55438118,1238.3517178,1182.42380108,3271.1043879,2715.20384517,1687.49563188,1790.27476188,1584.22425185,1815.13374224,2920.15077429,2799.57616489,1268.11085557,1137.78713246,1472.65154992,1523.41526281,1254.56018381,1827.97805802,1825.52591272,1643.13472176,1817.78240851,2144.77694734,1157.91412146,1685.86593193,1158.36937032,1862.58362531,1179.08400133,1681.89448678,1231.76275943,1345.55016678,1372.84018026,1536.81476632,1431.08587506,1671.80436119,1439.73608705,1589.89658495,1147.73967324,1212.84443296
ENSG00000125798.13,13.51264412,16.63564273,9.99586654,14.5476397,17.845569,14.07502442,19.29944105,14.67883701,20.31202203,12.02178919,7.74326499,13.38722225,17.20520946,7.55023179,13.51057971,16.45723165,9.39660697,8.80087607,9.72925434,15.41171905,9.89864201,17.54207616,9.78640693,9.79055626,13.91975842,14.95654586,12.34031988,13.73816809,15.16950175,11.09002333,23.00258755,13.87384892,11.13285073,8.78775256,11.12298788,14.52434604,15.74718352,17.07195738,14.02351833,13.15145263,9.89360588,12.88963045,9.69187536,14.11727662,9.97482195,11.07864198,13.43341931,10.59877028,20.98498802,13.15402319
ENSG00000125901.5,28.35988159,23.83002551,23.68608404,28.98061926,31.30537217,22.41282044,27.25566542,35.04663731,29.04363053,23.90092757,18.4641212,25.17537244,28.09671748,23.61149708,27.73928514,34.66892894,20.78252967,19.59091524,24.88792903,23.58149682,25.16606453,21.63409997,16.3100242,24.67089628,30.50857789,26.84049459,27.7243017,30.04941507,26.7435514,27.8054578,28.19387784,21.53654356,18.84804739,40.30516395,34.95271396,42.34102902,45.82239962,31.87410459,39.937831,38.62344112,26.94595823,33.85352429,27.38492272,30.099201300000004,24.37148936,29.16357113,29.37849023,33.693749100000005,46.72151408,26.15668267
ENSG00000125995.14,38.6664493,30.04979387,33.55960654,44.39981683,56.89057553,28.72423818,33.65496043,38.01092763,34.42210407,36.9497193,40.76431229,38.5783723,35.31272414,41.75763963,45.46757487,60.36687815,22.969435600000004,27.02426101,41.59521894,31.00490906,35.60006110000001,32.03896414,19.30763477,37.39147691,58.32212275,42.85538633,42.11232113,41.08014086,50.15140172,43.90298512,39.06125464,43.84679905,50.79888564,105.36298895,47.68881446,52.42704348,54.66151092,46.92091992,97.69388765,49.1736084,43.58404284,49.07684553,43.78049283,55.56645016,42.09963756,50.68267067,32.45485762,33.37206588,61.23215768,43.85680329
ENSG00000126106.12,6.1312076,6.51192754,6.85847852,7.08502593,11.13578619,7.50536761,7.70885757,10.60004116,8.49964313,6.32617821,6.80755796,8.65520972,8.63594606,8.20787642,7.73987103,8.3709437,8.52836928,9.54429213,8.76675023,9.53129159,9.81177359,10.28261097,8.162358900000001,8.91006686,9.34068162,7.80948896,7.91502438,9.27138327,8.22422193,9.07900244,9.19038863,10.39642326,9.80072882,13.63344961,7.19195403,8.672800500000001,11.88153446,10.37694568,9.27889689,13.09574356,8.89511956,8.84493498,9.39725301,11.64167419,8.56974656,10.49197865,8.44218763,7.81231413,9.41988625,7.3947075
ENSG00000126218.10,85.67718025,64.34513079999999,45.84802717,46.55365142,49.48268504,54.14818001,48.01270363,58.42946725,67.52918237,60.92704458,42.85155516,59.92621957,56.64319486,76.82766942,56.87158985,58.05546936,64.76829434,38.24357007,75.26863198,61.30875018,67.56723485,71.53229386,61.3359465,75.24406332,67.71081676,56.70662077,57.7407373,58.64429337,65.49638831,55.0964662,86.34137973,73.25851148,65.79158927,107.87394366,75.63536081,74.39631802,73.4346324,69.11505509,82.38341067,89.99707109999999,73.86780305,80.05386135,61.94202602,89.59546539,67.96241529,98.55317082,76.18770988,64.5436388,77.66574447,68.28531896
ENSG00000126267.7,116.89905424,80.96508768,96.25900085,105.88837163,163.38366597,81.99914577,107.2461957,109.7116211,95.81655523,105.62645721,118.2618769,81.15020893,91.60641797,135.76300556,124.40554424,121.55395844,72.64678911,74.11638969,100.27847376,84.51739248,110.40158483,80.08689198,58.43865621,93.77992298,129.50785383,119.06099392,117.09279535,110.3387752,122.50916833,112.56616309,97.67466983,115.90197779,128.25591431,246.07302773,118.05621181,120.33384348,150.62340551,109.01303111,181.40000954,139.58042491,114.86464923,130.51367248,97.44373023,138.18589578,119.59202822,133.27665251,86.41008555,75.47822712,159.42494759,103.92684255
ENSG00000126432.12,117.63741842,96.33366105,121.0095172,118.79957724,145.62596774,91.82277836,125.35505901,133.91306476,122.58898072,116.52195357,127.39512001,146.0198007,114.45339802,114.18373436,132.27535344,150.10305519,88.39266889,101.14989878,125.76381989,109.35445222,127.38923606,124.11232543,80.15234826,108.22603743,167.92742919999995,138.68670973,122.27194894,140.22219852,136.72340501,147.52597581,154.92109953,167.22163834,137.91707104,264.96948465,160.41702504,169.21397058,157.95768976,155.50642040000002,209.26386453,213.11280995,104.50877996,158.60847025,174.63934567,125.85573493,154.99284045,159.04868083,114.12630526,121.1176899,199.84757767,130.78961457
ENSG00000127184.9,65.14999769,67.48398497,76.12504374,86.88567095,98.3011416,63.76320307,67.10523893,89.37470934,63.40520926,72.14928633,76.7099466,68.51611109,57.38075905,77.17552412,95.60108339,101.6527571,53.11379011,54.26227905,66.84610481,53.10577854,69.68662423,62.07957463,47.58684553,63.15544731,84.30022935,86.56106964,66.85289788,87.16723479,87.49043429,82.68956279,75.05824507,88.70930548,77.73058865,138.05543366,99.59995509,82.80576797,87.23849938,74.25788055,104.8206478,86.61306568,69.28290108,106.80905215,74.65613176,84.23553714,71.39916304,85.85872990000001,60.21956673,59.55668817,100.75062714,66.92145341
ENSG00000127540.10,23.59039308,18.79919959,21.96574994,25.24510091,32.26746852,19.37775589,20.69732517,29.18684228,27.84788531,21.40455497,27.57204438,23.30213386,21.76879229,23.49252429,25.7196238,32.22249835,18.76118992,18.10999573,23.57352471,23.24969284,26.93854579,26.21953125,14.19936159,20.58793408,31.73491351,27.74276793,22.60393366,21.50507959,27.76645127,29.15471291,26.10042067,26.24024986,25.61199046,61.1503,30.89052547,28.62413314,32.41669232,28.33888693,38.88682724,32.69625043,26.991319300000004,33.82708125,27.21520055,27.70489254,23.57570656,27.81658,22.21687292,23.77098278,32.22340673,26.99469869
ENSG00000127884.4,460.73380652,485.66146088,363.03850357,485.87217238,540.55058671,525.6118108000002,267.87346997,364.1277815,440.04852568,415.20104811,216.08494027,432.21107638,409.54338046,443.50408691,556.10298768,557.91505377,435.20714495,255.73499024,487.46278251,560.87346179,582.64137971,585.65223629,277.05923492,335.29147148,626.81260037,536.11482456,569.8710637999999,425.93253395,556.50462484,517.60121438,590.9386559,510.12916746,352.22832298,683.67418931,513.62424205,236.65934242,405.58979558,569.48357698,571.24372112,721.73282191,620.17986519,477.31471321,545.52431706,531.85457579,377.70557602,279.10923527,539.04147876,497.83637123,155.87020362,552.52000961
ENSG00000127948.12,112.58091842,138.18566704,51.30932803,117.66244786,105.38025082,62.58252909,86.93766653,117.51601009,184.44403689,89.4945537,60.57505671,94.1751731,97.15877026,91.53235393,57.32215416,100.30521604,112.75118113,97.80848509,64.1833556,85.34580395,93.44203302,70.5408696,53.77523512,90.41503957,80.04745528,65.15040048,77.14446142,100.82656939,76.76598003,76.51479305,73.06385223,44.70068209,61.45273973,81.77776138,59.52825698,172.52301519,103.82679649,117.48476665,72.71904169,90.7111968,88.43272439,53.91053797,48.28700986,129.60554708,57.40643167,130.39760112,165.31811526,80.14905514,125.07287428,93.03490098
ENSG00000128185.8,40.35656711,33.98415662,33.9242762,38.73932133,57.62722526,25.33930902,33.65652357,33.18760417,39.09906841,42.23122381,50.61448609,40.11553156,33.10576648,39.4730581,58.35844919,58.37063204,41.90298732,19.26659865,41.94484947,39.70532924,46.87138108,40.51546025,24.89016823,40.14824231,47.12108017,44.91533704,48.20934007,35.89208872,47.77843601,43.56063475,51.7674944,48.99751552,46.91667511,74.15619556,60.38845033,73.90501033,47.03428056,45.04878371,68.44969366,64.84749325,43.10213413,71.36074127,53.05755859,29.95461166,38.1067006,34.50515632,41.75837035,40.55163184,88.91512059,60.37688248
ENSG00000128228.4,14.11353043,11.77477228,10.50037692,24.27102588,20.55903197,6.46492613,6.63361669,12.35981642,14.19150364,20.62157446,11.68175205,14.01537522,24.96705673,22.18451842,16.29849963,14.07788769,11.69601145,22.80284297,18.80300707,16.06269514,20.67752073,10.58873794,14.22517854,18.54631231,18.7715199,15.0364389,24.45550769,14.63166792,16.56286615,44.3820152,18.1973509,13.37116151,16.33621334,42.26180686,10.15862584,15.16867236,19.10358181,20.11872362,28.45802583,16.00320953,26.46600518,15.09562397,22.01704825,24.03468541,15.16523296,15.79610236,13.32348591,9.20339878,20.07451198,15.81078184
